District,Crop,Year,Season,Total_Rainfall_mm,Average_Temp_C,Yield_KG_HA
Ngororero,Cooking Banana,2015,Season B,1102.2,15.985597826086956,20262.74
Ngororero,Cooking Banana,2016,Season A,1617.4,16.204945054945057,11307.52
Ngororero,Cooking Banana,2016,Season B,1001.6,16.43125,18841.0
Ngororero,Cooking Banana,2017,Season A,494.0,16.111878453038674,6449.0
Ngororero,Cooking Banana,2017,Season B,333.0,15.81413043478261,11984.15
Ngororero,Cooking Banana,2018,Season A,636.0,15.622099447513811,7455.97
Ngororero,Cooking Banana,2018,Season B,721.5,15.163858695652175,17645.27
Ngororero,Cooking Banana,2019,Season A,789.4,15.74060773480663,8250.59
Ngororero,Cooking Banana,2019,Season B,605.6,15.760054347826086,15218.61
Ngororero,Cooking Banana,2020,Season A,983.3,15.75,8842.18
Ngororero,Cooking Banana,2020,Season B,618.9,15.84375,15109.32
Ngororero,Cooking Banana,2021,Season A,756.2,15.691988950276244,8069.56
Ngororero,Cooking Banana,2021,Season B,558.4,15.423641304347823,15346.07
Ngororero,Dessert banana,2015,Season A,2091.6,15.806906077348067,12519.93
Ngororero,Dessert banana,2015,Season B,1102.2,15.985597826086956,17491.24
Ngororero,Dessert banana,2016,Season A,1617.4,16.204945054945057,10357.18
Ngororero,Dessert banana,2016,Season B,1001.6,16.43125,15843.34
Ngororero,Dessert banana,2017,Season A,494.0,16.111878453038674,5939.81
Ngororero,Dessert banana,2017,Season B,333.0,15.81413043478261,10184.3
Ngororero,Dessert banana,2018,Season A,636.0,15.622099447513811,6862.4
Ngororero,Dessert banana,2018,Season B,721.5,15.163858695652175,14849.54
Ngororero,Dessert banana,2019,Season A,789.4,15.74060773480663,7455.8
Ngororero,Dessert banana,2019,Season B,605.6,15.760054347826086,12767.0
Ngororero,Dessert banana,2020,Season A,983.3,15.75,8034.08
Ngororero,Dessert banana,2020,Season B,618.9,15.84375,13219.98
Ngororero,Dessert banana,2021,Season A,756.2,15.691988950276244,7309.29
Ngororero,Dessert banana,2021,Season B,558.4,15.423641304347823,12875.54
Ngororero,Irish potatoes,2015,Season A,2091.6,15.806906077348067,7811.44
Ngororero,Irish potatoes,2015,Season B,1102.2,15.985597826086956,5376.0
Ngororero,Irish potatoes,2016,Season A,1617.4,16.204945054945057,6571.78
Ngororero,Irish potatoes,2016,Season B,1001.6,16.43125,4955.01
Ngororero,Irish potatoes,2017,Season A,494.0,16.111878453038674,3898.88
Ngororero,Irish potatoes,2017,Season B,333.0,15.81413043478261,3217.06
Ngororero,Irish potatoes,2018,Season A,636.0,15.622099447513811,4421.34
Ngororero,Irish potatoes,2018,Season B,721.5,15.163858695652175,4671.97
Ngororero,Irish potatoes,2019,Season A,789.4,15.74060773480663,4651.21
Ngororero,Irish potatoes,2019,Season B,605.6,15.760054347826086,4074.47
Ngororero,Irish potatoes,2020,Season A,983.3,15.75,5218.94
Ngororero,Irish potatoes,2020,Season B,618.9,15.84375,4054.38
Ngororero,Irish potatoes,2021,Season A,756.2,15.691988950276244,4648.93
Ngororero,Irish potatoes,2021,Season B,558.4,15.423641304347823,3996.61
Ngororero,Maize,2015,Season A,2091.6,15.806906077348067,1563.02
Ngororero,Maize,2015,Season B,1102.2,15.985597826086956,1368.41
Ngororero,Maize,2016,Season A,1617.4,16.204945054945057,1311.9
Ngororero,Maize,2016,Season B,1001.6,16.43125,1254.01
Ngororero,Maize,2017,Season A,494.0,16.111878453038674,768.99
Ngororero,Maize,2017,Season B,333.0,15.81413043478261,836.09
Ngororero,Maize,2018,Season A,636.0,15.622099447513811,854.74
Ngororero,Maize,2018,Season B,721.5,15.163858695652175,1165.5
Ngororero,Maize,2019,Season A,789.4,15.74060773480663,945.6
Ngororero,Maize,2019,Season B,605.6,15.760054347826086,1015.73
Ngororero,Maize,2020,Season A,983.3,15.75,1032.11
Ngororero,Maize,2020,Season B,618.9,15.84375,1050.41
Ngororero,Maize,2021,Season A,756.2,15.691988950276244,910.85
Ngororero,Maize,2021,Season B,558.4,15.423641304347823,1040.55
Ngororero,Peas,2015,Season A,2091.6,15.806906077348067,1316.02
Ngororero,Peas,2015,Season B,1102.2,15.985597826086956,1278.62
Ngororero,Peas,2016,Season A,1617.4,16.204945054945057,1107.03
Ngororero,Peas,2016,Season B,1001.6,16.43125,1170.67
Ngororero,Peas,2017,Season A,494.0,16.111878453038674,647.63
Ngororero,Peas,2017,Season B,333.0,15.81413043478261,771.38
Ngororero,Peas,2018,Season A,636.0,15.622099447513811,750.0
Ngororero,Peas,2018,Season B,721.5,15.163858695652175,1098.34
Ngororero,Peas,2019,Season A,789.4,15.74060773480663,789.55
Ngororero,Peas,2019,Season B,605.6,15.760054347826086,953.31
Ngororero,Peas,2020,Season A,983.3,15.75,876.56
Ngororero,Peas,2020,Season B,618.9,15.84375,941.5
Ngororero,Peas,2021,Season A,756.2,15.691988950276244,788.15
Ngororero,Peas,2021,Season B,558.4,15.423641304347823,967.98
Ngororero,Sorghum,2015,Season A,2091.6,15.806906077348067,1388.71
Ngororero,Sorghum,2016,Season A,1617.4,16.204945054945057,1165.73
Ngororero,Sorghum,2017,Season A,494.0,16.111878453038674,671.31
Ngororero,Sorghum,2018,Season A,636.0,15.622099447513811,770.44
Ngororero,Sorghum,2019,Season A,789.4,15.74060773480663,839.76
Ngororero,Sorghum,2020,Season A,983.3,15.75,911.96
Ngororero,Sorghum,2021,Season A,756.2,15.691988950276244,828.76
Ngororero,Soya beans,2015,Season A,2091.6,15.806906077348067,553.4
Ngororero,Soya beans,2015,Season B,1102.2,15.985597826086956,435.2
Ngororero,Soya beans,2016,Season A,1617.4,16.204945054945057,454.54
Ngororero,Soya beans,2016,Season B,1001.6,16.43125,399.94
Ngororero,Soya beans,2017,Season A,494.0,16.111878453038674,267.89
Ngororero,Soya beans,2017,Season B,333.0,15.81413043478261,259.49
Ngororero,Soya beans,2018,Season A,636.0,15.622099447513811,302.73
Ngororero,Soya beans,2018,Season B,721.5,15.163858695652175,370.24
Ngororero,Soya beans,2019,Season A,789.4,15.74060773480663,329.26
Ngororero,Soya beans,2019,Season B,605.6,15.760054347826086,323.98
Ngororero,Soya beans,2020,Season A,983.3,15.75,359.84
Ngororero,Soya beans,2020,Season B,618.9,15.84375,322.79
Ngororero,Soya beans,2021,Season A,756.2,15.691988950276244,323.56
Ngororero,Soya beans,2021,Season B,558.4,15.423641304347823,323.23
Ngororero,Sweet potatoes,2015,Season A,2091.6,15.806906077348067,10688.45
Ngororero,Sweet potatoes,2015,Season B,1102.2,15.985597826086956,8497.26
Ngororero,Sweet potatoes,2016,Season A,1617.4,16.204945054945057,8793.62
Ngororero,Sweet potatoes,2016,Season B,1001.6,16.43125,7740.31
Ngororero,Sweet potatoes,2017,Season A,494.0,16.111878453038674,5181.07
Ngororero,Sweet potatoes,2017,Season B,333.0,15.81413043478261,5150.1
Ngororero,Sweet potatoes,2018,Season A,636.0,15.622099447513811,6077.78
Ngororero,Sweet potatoes,2018,Season B,721.5,15.163858695652175,7374.79
Ngororero,Sweet potatoes,2019,Season A,789.4,15.74060773480663,6313.68
Ngororero,Sweet potatoes,2019,Season B,605.6,15.760054347826086,6424.57
Ngororero,Sweet potatoes,2020,Season A,983.3,15.75,7144.77
Ngororero,Sweet potatoes,2020,Season B,618.9,15.84375,6556.85
Ngororero,Sweet potatoes,2021,Season A,756.2,15.691988950276244,6202.02
Ngororero,Sweet potatoes,2021,Season B,558.4,15.423641304347823,6433.2
Ngororero,Wheat,2015,Season A,2091.6,15.806906077348067,1449.99
Ngororero,Wheat,2015,Season B,1102.2,15.985597826086956,1150.99
Ngororero,Wheat,2016,Season A,1617.4,16.204945054945057,1229.85
Ngororero,Wheat,2016,Season B,1001.6,16.43125,1040.88
Ngororero,Wheat,2017,Season A,494.0,16.111878453038674,704.57
Ngororero,Wheat,2017,Season B,333.0,15.81413043478261,687.68
Ngororero,Wheat,2018,Season A,636.0,15.622099447513811,804.59
Ngororero,Wheat,2018,Season B,721.5,15.163858695652175,992.93
Ngororero,Wheat,2019,Season A,789.4,15.74060773480663,887.68
Ngororero,Wheat,2019,Season B,605.6,15.760054347826086,853.49
Ngororero,Wheat,2020,Season A,983.3,15.75,956.84
Ngororero,Wheat,2020,Season B,618.9,15.84375,867.11
Ngororero,Wheat,2021,Season A,756.2,15.691988950276244,860.74
Ngororero,Wheat,2021,Season B,558.4,15.423641304347823,863.4
Ngororero,Yams & Taro,2015,Season A,2091.6,15.806906077348067,11456.05
Ngororero,Yams & Taro,2015,Season B,1102.2,15.985597826086956,12704.0
Ngororero,Yams & Taro,2016,Season A,1617.4,16.204945054945057,9487.61
Ngororero,Yams & Taro,2016,Season B,1001.6,16.43125,11439.65
Ngororero,Yams & Taro,2017,Season A,494.0,16.111878453038674,5451.86
Ngororero,Yams & Taro,2017,Season B,333.0,15.81413043478261,7711.95
Ngororero,Yams & Taro,2018,Season A,636.0,15.622099447513811,6407.77
Ngororero,Yams & Taro,2018,Season B,721.5,15.163858695652175,10908.27
Ngororero,Yams & Taro,2019,Season A,789.4,15.74060773480663,6887.53
Ngororero,Yams & Taro,2019,Season B,605.6,15.760054347826086,9492.68
Ngororero,Yams & Taro,2020,Season A,983.3,15.75,7460.52
Ngororero,Yams & Taro,2020,Season B,618.9,15.84375,9547.09
Ngororero,Yams & Taro,2021,Season A,756.2,15.691988950276244,6716.54
Ngororero,Yams & Taro,2021,Season B,558.4,15.423641304347823,9308.75
Nyabihu,Banana for beer,2015,Season A,2091.6,15.035082872928175,10725.37
Nyabihu,Banana for beer,2015,Season B,1102.2,14.979076086956525,7619.86
Nyabihu,Banana for beer,2016,Season A,1617.4,15.392307692307693,8704.25
Nyabihu,Banana for beer,2016,Season B,1001.6,15.395652173913044,6897.62
Nyabihu,Banana for beer,2017,Season A,400.1,14.407182320441988,5393.63
Nyabihu,Banana for beer,2017,Season B,325.8,13.96195652173913,5330.61
Nyabihu,Banana for beer,2018,Season A,686.6,13.807458563535912,6711.6
Nyabihu,Banana for beer,2018,Season B,749.6,13.333423913043475,7589.71
Nyabihu,Banana for beer,2019,Season A,968.9,13.908839779005524,7730.82
Nyabihu,Banana for beer,2019,Season B,627.8,13.824728260869565,6821.95
Nyabihu,Banana for beer,2020,Season A,1034.7,13.900274725274723,7752.28
Nyabihu,Banana for beer,2020,Season B,724.2,13.839130434782607,7010.45
Nyabihu,Banana for beer,2021,Season A,834.8,13.858839779005525,7101.23
Nyabihu,Banana for beer,2021,Season B,774.7,13.496739130434785,7449.44
Nyabihu,Bananas,2015,Season A,2091.6,15.035082872928175,11633.66
Nyabihu,Bananas,2015,Season B,1102.2,14.979076086956525,9928.57
Nyabihu,Bananas,2016,Season A,1617.4,15.392307692307693,9397.86
Nyabihu,Bananas,2016,Season B,1001.6,15.395652173913044,8836.27
Nyabihu,Bananas,2017,Season A,400.1,14.407182320441988,5866.68
Nyabihu,Bananas,2017,Season B,325.8,13.96195652173913,7193.68
Nyabihu,Bananas,2018,Season A,686.6,13.807458563535912,7410.42
Nyabihu,Bananas,2018,Season B,749.6,13.333423913043475,9721.52
Nyabihu,Bananas,2019,Season A,968.9,13.908839779005524,8401.91
Nyabihu,Bananas,2019,Season B,627.8,13.824728260869565,8599.36
Nyabihu,Bananas,2020,Season A,1034.7,13.900274725274723,8475.2
Nyabihu,Bananas,2020,Season B,724.2,13.839130434782607,9397.6
Nyabihu,Bananas,2021,Season A,834.8,13.858839779005525,7787.48
Nyabihu,Bananas,2021,Season B,774.7,13.496739130434785,9733.0
Nyabihu,Beans,2015,Season B,1102.2,14.979076086956525,952.62
Nyabihu,Beans,2016,Season B,1001.6,15.395652173913044,860.82
Nyabihu,Beans,2017,Season B,325.8,13.96195652173913,677.86
Nyabihu,Beans,2018,Season B,749.6,13.333423913043475,952.05
Nyabihu,Beans,2019,Season B,627.8,13.824728260869565,820.91
Nyabihu,Beans,2020,Season B,724.2,13.839130434782607,872.97
Nyabihu,Beans,2021,Season B,774.7,13.496739130434785,948.49
Nyabihu,Bush bean,2015,Season A,2091.6,15.035082872928175,560.42
Nyabihu,Bush bean,2016,Season A,1617.4,15.392307692307693,459.48
Nyabihu,Bush bean,2017,Season A,400.1,14.407182320441988,282.98
Nyabihu,Bush bean,2018,Season A,686.6,13.807458563535912,356.68
Nyabihu,Bush bean,2019,Season A,968.9,13.908839779005524,404.31
Nyabihu,Bush bean,2020,Season A,1034.7,13.900274725274723,422.18
Nyabihu,Bush bean,2021,Season A,834.8,13.858839779005525,383.89
Nyabihu,Cassava,2015,Season A,2091.6,15.035082872928175,16023.39
Nyabihu,Cassava,2015,Season B,1102.2,14.979076086956525,9326.4
Nyabihu,Cassava,2016,Season A,1617.4,15.392307692307693,13066.94
Nyabihu,Cassava,2016,Season B,1001.6,15.395652173913044,8534.58
Nyabihu,Cassava,2017,Season A,400.1,14.407182320441988,8050.69
Nyabihu,Cassava,2017,Season B,325.8,13.96195652173913,6462.39
Nyabihu,Cassava,2018,Season A,686.6,13.807458563535912,9897.18
Nyabihu,Cassava,2018,Season B,749.6,13.333423913043475,9277.05
Nyabihu,Cassava,2019,Season A,968.9,13.908839779005524,11505.25
Nyabihu,Cassava,2019,Season B,627.8,13.824728260869565,8221.52
Nyabihu,Cassava,2020,Season A,1034.7,13.900274725274723,11972.58
Nyabihu,Cassava,2020,Season B,724.2,13.839130434782607,8564.13
Nyabihu,Cassava,2021,Season A,834.8,13.858839779005525,10807.76
Nyabihu,Cassava,2021,Season B,774.7,13.496739130434785,9429.26
Nyabihu,Climbing bean,2015,Season A,2091.6,15.035082872928175,833.15
Nyabihu,Climbing bean,2015,Season B,1102.2,14.979076086956525,936.32
Nyabihu,Climbing bean,2016,Season A,1617.4,15.392307692307693,691.12
Nyabihu,Climbing bean,2016,Season B,1001.6,15.395652173913044,851.6
Nyabihu,Climbing bean,2017,Season A,400.1,14.407182320441988,418.53
Nyabihu,Climbing bean,2017,Season B,325.8,13.96195652173913,683.58
Nyabihu,Climbing bean,2018,Season A,686.6,13.807458563535912,534.99
Nyabihu,Climbing bean,2018,Season B,749.6,13.333423913043475,967.84
Nyabihu,Climbing bean,2019,Season A,968.9,13.908839779005524,602.96
Nyabihu,Climbing bean,2019,Season B,627.8,13.824728260869565,826.05
Nyabihu,Climbing bean,2020,Season A,1034.7,13.900274725274723,622.32
Nyabihu,Climbing bean,2020,Season B,724.2,13.839130434782607,902.34
Nyabihu,Climbing bean,2021,Season A,834.8,13.858839779005525,564.45
Nyabihu,Climbing bean,2021,Season B,774.7,13.496739130434785,952.06
Nyabihu,Cooking Banana,2015,Season A,2091.6,15.035082872928175,16216.95
Nyabihu,Cooking Banana,2015,Season B,1102.2,14.979076086956525,17328.39
Nyabihu,Cooking Banana,2016,Season A,1617.4,15.392307692307693,13322.76
Nyabihu,Cooking Banana,2016,Season B,1001.6,15.395652173913044,15056.35
Nyabihu,Cooking Banana,2017,Season A,400.1,14.407182320441988,8297.01
Nyabihu,Cooking Banana,2017,Season B,325.8,13.96195652173913,12155.35
Nyabihu,Cooking Banana,2018,Season A,686.6,13.807458563535912,10444.11
Nyabihu,Cooking Banana,2018,Season B,749.6,13.333423913043475,17019.26
Nyabihu,Cooking Banana,2019,Season A,968.9,13.908839779005524,11548.1
Nyabihu,Cooking Banana,2019,Season B,627.8,13.824728260869565,14989.66
Nyabihu,Cooking Banana,2020,Season A,1034.7,13.900274725274723,12302.05
Nyabihu,Cooking Banana,2020,Season B,724.2,13.839130434782607,15799.45
Nyabihu,Cooking Banana,2021,Season A,834.8,13.858839779005525,11008.24
Nyabihu,Cooking Banana,2021,Season B,774.7,13.496739130434785,17100.96
Nyabihu,Dessert banana,2015,Season A,2091.6,15.035082872928175,9798.66
Nyabihu,Dessert banana,2015,Season B,1102.2,14.979076086956525,9201.6
Nyabihu,Dessert banana,2016,Season A,1617.4,15.392307692307693,7932.1
Nyabihu,Dessert banana,2016,Season B,1001.6,15.395652173913044,8511.37
Nyabihu,Dessert banana,2017,Season A,400.1,14.407182320441988,4743.64
Nyabihu,Dessert banana,2017,Season B,325.8,13.96195652173913,6463.5
Nyabihu,Dessert banana,2018,Season A,686.6,13.807458563535912,6103.61
Nyabihu,Dessert banana,2018,Season B,749.6,13.333423913043475,9227.67
Nyabihu,Dessert banana,2019,Season A,968.9,13.908839779005524,7074.12
Nyabihu,Dessert banana,2019,Season B,627.8,13.824728260869565,8119.19
Nyabihu,Dessert banana,2020,Season A,1034.7,13.900274725274723,7260.42
Nyabihu,Dessert banana,2020,Season B,724.2,13.839130434782607,8628.93
Nyabihu,Dessert banana,2021,Season A,834.8,13.858839779005525,6552.77
Nyabihu,Dessert banana,2021,Season B,774.7,13.496739130434785,9446.71
Nyabihu,Irish potatoes,2015,Season A,2091.6,15.035082872928175,18845.1
Nyabihu,Irish potatoes,2015,Season B,1102.2,14.979076086956525,11067.4
Nyabihu,Irish potatoes,2016,Season A,1617.4,15.392307692307693,15457.45
Nyabihu,Irish potatoes,2016,Season B,1001.6,15.395652173913044,10204.35
Nyabihu,Irish potatoes,2017,Season A,400.1,14.407182320441988,9222.42
Nyabihu,Irish potatoes,2017,Season B,325.8,13.96195652173913,7771.54
Nyabihu,Irish potatoes,2018,Season A,686.6,13.807458563535912,11928.8
Nyabihu,Irish potatoes,2018,Season B,749.6,13.333423913043475,11274.96
Nyabihu,Irish potatoes,2019,Season A,968.9,13.908839779005524,13280.26
Nyabihu,Irish potatoes,2019,Season B,627.8,13.824728260869565,9821.72
Nyabihu,Irish potatoes,2020,Season A,1034.7,13.900274725274723,14146.61
Nyabihu,Irish potatoes,2020,Season B,724.2,13.839130434782607,10148.58
Nyabihu,Irish potatoes,2021,Season A,834.8,13.858839779005525,12655.69
Nyabihu,Irish potatoes,2021,Season B,774.7,13.496739130434785,10925.39
Nyabihu,Maize,2015,Season A,2091.6,15.035082872928175,1797.28
Nyabihu,Maize,2015,Season B,1102.2,14.979076086956525,1437.48
Nyabihu,Maize,2016,Season A,1617.4,15.392307692307693,1482.88
Nyabihu,Maize,2016,Season B,1001.6,15.395652173913044,1295.14
Nyabihu,Maize,2017,Season A,400.1,14.407182320441988,872.99
Nyabihu,Maize,2017,Season B,325.8,13.96195652173913,1017.16
Nyabihu,Maize,2018,Season A,686.6,13.807458563535912,1137.47
Nyabihu,Maize,2018,Season B,749.6,13.333423913043475,1440.42
Nyabihu,Maize,2019,Season A,968.9,13.908839779005524,1294.11
Nyabihu,Maize,2019,Season B,627.8,13.824728260869565,1300.99
Nyabihu,Maize,2020,Season A,1034.7,13.900274725274723,1344.17
Nyabihu,Maize,2020,Season B,724.2,13.839130434782607,1337.11
Nyabihu,Maize,2021,Season A,834.8,13.858839779005525,1222.19
Nyabihu,Maize,2021,Season B,774.7,13.496739130434785,1455.71
Nyabihu,Peas,2015,Season A,2091.6,15.035082872928175,1203.59
Nyabihu,Peas,2015,Season B,1102.2,14.979076086956525,688.55
Nyabihu,Peas,2016,Season A,1617.4,15.392307692307693,973.47
Nyabihu,Peas,2016,Season B,1001.6,15.395652173913044,634.7
Nyabihu,Peas,2017,Season A,400.1,14.407182320441988,607.13
Nyabihu,Peas,2017,Season B,325.8,13.96195652173913,497.62
Nyabihu,Peas,2018,Season A,686.6,13.807458563535912,764.61
Nyabihu,Peas,2018,Season B,749.6,13.333423913043475,709.53
Nyabihu,Peas,2019,Season A,968.9,13.908839779005524,861.8
Nyabihu,Peas,2019,Season B,627.8,13.824728260869565,615.72
Nyabihu,Peas,2020,Season A,1034.7,13.900274725274723,889.89
Nyabihu,Peas,2020,Season B,724.2,13.839130434782607,650.51
Nyabihu,Peas,2021,Season A,834.8,13.858839779005525,822.14
Nyabihu,Peas,2021,Season B,774.7,13.496739130434785,706.83
Nyabihu,Sorghum,2015,Season A,2091.6,15.035082872928175,1275.32
Nyabihu,Sorghum,2016,Season A,1617.4,15.392307692307693,1039.44
Nyabihu,Sorghum,2017,Season A,400.1,14.407182320441988,643.27
Nyabihu,Sorghum,2018,Season A,686.6,13.807458563535912,787.04
Nyabihu,Sorghum,2019,Season A,968.9,13.908839779005524,898.32
Nyabihu,Sorghum,2020,Season A,1034.7,13.900274725274723,926.59
Nyabihu,Sorghum,2021,Season A,834.8,13.858839779005525,853.75
Nyabihu,Soya beans,2015,Season B,1102.2,14.979076086956525,377.28
Nyabihu,Soya beans,2016,Season B,1001.6,15.395652173913044,332.7
Nyabihu,Soya beans,2017,Season B,325.8,13.96195652173913,259.0
Nyabihu,Soya beans,2018,Season B,749.6,13.333423913043475,377.82
Nyabihu,Soya beans,2019,Season B,627.8,13.824728260869565,325.17
Nyabihu,Soya beans,2020,Season B,724.2,13.839130434782607,349.28
Nyabihu,Soya beans,2021,Season B,774.7,13.496739130434785,371.56
Nyabihu,Sweet potatoes,2015,Season A,2091.6,15.035082872928175,10274.32
Nyabihu,Sweet potatoes,2015,Season B,1102.2,14.979076086956525,6082.72
Nyabihu,Sweet potatoes,2016,Season A,1617.4,15.392307692307693,8436.59
Nyabihu,Sweet potatoes,2016,Season B,1001.6,15.395652173913044,5354.91
Nyabihu,Sweet potatoes,2017,Season A,400.1,14.407182320441988,5054.08
Nyabihu,Sweet potatoes,2017,Season B,325.8,13.96195652173913,4162.52
Nyabihu,Sweet potatoes,2018,Season A,686.6,13.807458563535912,6642.92
Nyabihu,Sweet potatoes,2018,Season B,749.6,13.333423913043475,6083.46
Nyabihu,Sweet potatoes,2019,Season A,968.9,13.908839779005524,7294.17
Nyabihu,Sweet potatoes,2019,Season B,627.8,13.824728260869565,5187.44
Nyabihu,Sweet potatoes,2020,Season A,1034.7,13.900274725274723,7726.47
Nyabihu,Sweet potatoes,2020,Season B,724.2,13.839130434782607,5640.57
Nyabihu,Sweet potatoes,2021,Season A,834.8,13.858839779005525,6925.42
Nyabihu,Sweet potatoes,2021,Season B,774.7,13.496739130434785,6018.15
Nyabihu,Wheat,2015,Season A,2091.6,15.035082872928175,1493.56
Nyabihu,Wheat,2015,Season B,1102.2,14.979076086956525,956.69
Nyabihu,Wheat,2016,Season A,1617.4,15.392307692307693,1222.49
Nyabihu,Wheat,2016,Season B,1001.6,15.395652173913044,860.0
